"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-09","5.59","0.00","0.0","65",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-10","6.49","0.00","0.0","72",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-11","7.38","0.00","0.0","74",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-12","6.93","0.00","0.0","71","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-13","6.93","0.15","0.0","69","    1",,"    1",,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-14","12.53","0.00","0.0","72",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-15","14.32","0.00","0.0","67",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-16","10.51","0.00","0.0","63",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-17","9.62","0.00","0.0","61",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-18","13.87","0.01","0.0","70",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-19","9.84","0.42","0.0","65","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-20","6.71","0.01","0.0","61","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-21","7.61","0.00","0.0","62","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-22","12.30","0.75","0.0","65","    1",,"    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-23","18.79","0.00","0.0","56",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-24","14.09","0.00","0.0","56",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-25","8.72","0.00","0.0","60",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-26","12.30","0.29","0.0","66","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-27","11.18","0.00","0.0","65",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-28","10.29","0.00","0.0","63",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-29","10.07","0.00","0.0","59",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-09-30","7.38","0.00","0.0","54",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-01","8.05","0.02","0.0","55",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-02","22.82","0.00","0.0","56",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-03","19.24","0.00","0.0","53",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-04","17.90","0.46","0.0","55","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-05","13.20","0.44","0.0","56","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-06","7.61","0.00","0.0","62","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-07","10.29","0.00","0.0","65",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-08","11.18","0.01","0.0","57",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-09","10.74","0.00","0.0","53",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-10","5.59","0.03","0.0","56",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-11","6.26","0.00","0.0","56",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-12","8.50","0.00","0.0","62",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-13","11.86","1.03","0.0","61","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-14","9.84","1.19","0.0","64","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-15","7.38","0.00","0.0","61",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-16","4.70","0.00","0.0","58",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-17","5.59","0.23","0.0","55","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-18","8.95","0.18","0.0","62","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-19","11.41","0.00","0.0","52",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-20","14.32","0.00","0.0","50",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-21","8.28","0.00","0.0","53",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-22","7.16","0.00","0.0","57",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-23","7.38","0.07","0.0","55","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-24","6.93","0.10","0.0","56","    1","    1","    1",,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-25","5.59","0.05","0.0","59","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-26","5.59","0.47","0.0","60","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-27","13.87","0.00","0.0","63",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-28","8.28","0.00","0.0","48",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-29","5.82","0.00","0.0","47",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-30","4.25","0.00","0.0","50",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-10-31","8.95","0.00","0.0","55","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-01","7.83","0.04","0.0","61",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-02","6.93","0.00","0.0","60",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-03","6.71","0.00","0.0","54",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-04","12.30","0.00","0.0","59",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-05","11.41","0.00","0.0","65",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-06","15.88","0.00","0.0","69",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-07","14.54","0.00","0.0","69","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-08","13.87","0.00","0.0","53",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-09","8.05","0.00","0.0","43",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-10","14.99","0.00","0.0","53",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-11","11.41","0.38","0.0","61","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-12","14.99","0.07","0.0","69","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-13","10.51","0.10","0.0","54","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-14","11.41","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-15","6.26","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-16","14.99","0.79","0.0","46","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-17","14.76","0.00","0.0","42",,,,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-18","12.08","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-19","11.41","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-20","16.11","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-21","14.54","0.00","0.0","31",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-22","10.07","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-23","9.84","0.00","0.0","44",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-24","7.38","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-25","12.30","0.01","0.0","46","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-26","12.75","0.00","0.0","45",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-27","9.84","0.64","0.0","48","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-28","15.66","0.00","0.0","52",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-29","6.71","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-11-30","14.32","0.66","0.0","47","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-01","16.11","0.00","0.0","43",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-02","8.50","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-03","16.78","0.16","0.0","48","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-04","8.95","0.00","0.0","43",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-05","9.17","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-06","6.49","0.09","0.0","46",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-07","10.29","0.85","0.0","52","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-08","14.54","0.00","0.0","53",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-09","13.87","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-10","12.97","0.00","0.0","33",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-11","12.97","0.04","0.9","30","    1",,,,,,,"    1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-12","11.63","0.00","0.0","28",,,,,,,,"    1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-13","14.32","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-14","18.57","0.00","0.1","31",,,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-15","14.32","0.03","0.0","37","    1","    1",,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-16","24.61","1.28","0.0","43","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-17","15.21","0.15","0.0","40","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-18","12.53","0.00","0.0","37",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-19","14.99","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-20","12.75","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-21","6.04","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-22","10.96","0.14","0.0","35","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-23","29.08","0.66","0.0","49","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-24","18.57","0.00","0.0","18",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-25","14.99","0.00","0.0","18",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-26","11.41","0.00","0.0","26",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-27","10.07","0.00","0.0","31",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-28","8.50","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-29","7.61","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-30","8.72","0.00","0.0","48",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2022-12-31","9.17","0.35","0.0","49","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-01","13.42","0.04","0.0","53","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-02","7.61","0.00","0.0","44",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-03","4.70","0.48","0.0","41","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-04","5.37","0.32","0.0","41","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-05","14.99","0.09","0.0","42","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-06","8.05","0.19","0.2","35","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-07","9.17","0.00","0.0","37","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-08","9.40","0.00","0.0","32",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-09","9.62","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-10","10.29","0.00","0.0","37",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-11","8.28","0.01","0.0","29","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-12","8.72","0.25","0.2","34","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-13","15.88","0.38","0.0","52","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-14","12.30","0.06","0.0","37","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-15","19.69","0.02","1.6","34","    1",,,,,,"    1",
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-16","14.32","0.11","1.9","31","    1",,,"    1",,"    1",,"    1"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-17","9.40","0.01","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-18","11.63","0.03","0.0","45",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-19","8.95","0.57","0.0","40","    1",,,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-20","10.07","0.49","0.3","35","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-21","8.28","0.00","0.1","31","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-22","7.61","0.24","0.0","31","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-23","15.88","0.87","2.3","35","    1","    1",,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-24","14.32","0.00","0.0","34",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-25","9.40","0.31","0.0","35","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-26","17.90","0.72","0.0","45","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-27","8.50","0.00","0.0","36",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-28","11.63","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-29","8.50","0.00","0.0","43",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-30","6.93","0.00","0.0","44",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-01-31","10.51","0.04","0.3","36","    1",,,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-01","7.61","0.00","0.0","26",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-02","12.30","0.00","0.0","30",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-03","21.92","0.00","0.0","25",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-04","15.88","0.00","0.0","0","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-05","13.20","0.00","0.0","30",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-06","10.51","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-07","10.51","0.04","0.0","31",,,,"    1",,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-08","12.30","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-09","6.26","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-10","12.75","0.00","0.0","47",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-11","12.75","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-12","7.16","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-13","11.18","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-14","9.17","0.00","0.0","42",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-15","12.30","0.00","0.0","43",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-16","8.50","0.01","0.0","55",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-17","12.75","0.07","0.0","51",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-18","12.30","0.00","0.0","30",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-19","9.84","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-20","10.74","0.00","0.0","50",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-21","9.17","0.15","0.0","41","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-22","9.62","0.26","0.6","40","    1",,,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-23","15.21","0.53","1.8","33","    1",,,"    1",,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-24","14.54","0.01","0.0","30","    1",,,,,"    1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-25","7.38","0.01","0.4","18",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-26","7.38","0.00","0.0","24","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-27","11.63","0.00","0.0","29",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-02-28","14.76","0.28","0.8","33","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-01","8.72","0.00","0.0","36",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-02","11.41","0.58","0.0","39","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-03","9.84","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-04","20.80","0.32","0.4","36","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-05","11.63","0.00","0.0","35",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-06","17.67","0.00","0.0","41",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-07","15.88","0.00","0.0","37",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-08","16.11","0.00","0.0","36",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-09","12.08","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-10","8.05","0.00","0.0","39",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-11","14.99","0.06","0.0","38","    1",,,"    1",,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-12","10.51","0.00","0.0","36",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-13","8.28","0.34","0.0","39","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-14","24.16","2.20","0.5","39","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-15","20.58","0.01","0.0","37","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-16","13.42","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-17","8.50","0.00","0.0","45",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-18","9.62","0.00","0.0","48",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-19","18.57","0.00","0.0","36",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-20","12.97","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-21","10.07","0.00","0.0","46",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-22","10.51","0.00","0.0","46",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-23","10.96","0.00","0.0","51",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-24","11.41","0.00","0.0","50",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-25","15.21","0.06","0.0","39","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-26","12.97","0.01","0.0","47","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-27","8.72","0.32","0.0","47",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-28","5.82","0.23","0.0","41","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-29","11.18","0.00","0.0","40",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-30","15.66","0.00","0.0","38",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-03-31","11.63","0.16","0.0","38","    1",,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-04-01","6.93","0.35","0.0","46","    1","    1",,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-04-02","16.55","0.00","0.0","48",,,,,,,,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","2023-04-03","12.30","0.00","0.0","41",,,,,,,,
